永続	えいぞく	Perpétuité, permanence, pérennité				
永田町	ながたちょう	(Quartier administratif à Tôkyô)				
泳ぐ	およぐ	Nager				
水泳	すいえい	Natation, nage				
競泳	きょうえい	Compétition de natation				
泳法	えいほう	Style de nage				
遠泳	えんえい	Nage longue-distance / d'endurance				
平泳ぎ	ひらおよぎ	Brasse (nage)				
詠む	よむ	Composer / écrire (un poème)				
詠歌	えいか	Composition d'une poème; cantique (bouddhique)				
詠草	えいそう	Ébauche de poème				
久しい	ひさしい	Longtemps				
永久	えいきゅう	Perpétuité, éternité				
長久	ちょうきゅう	Éternité, longue durée				
持久	じきゅう	Persévérance, endurance				
久遠	きゅうおん	Éternité				
久し振り	ひさしぶり	Depuis longtemps				
刻む	きざむ	Hacher fin; sculpter, ciseler, graver				
彫刻	ちょうこく	Sculpture				
深刻	しんこく	Grave, sérieux				
時刻	じこく	Heure				
一刻	いっこく	Un instant / moment; têtu, obstiné				
夕刻	ゆうこく	Soir, heure du soir				
核心	かくしん	Noeud, coeur				
原子核	げんしかく	Noyau de l'atome				
核燃料	かくねんりょう	Combustible nucléaire				
核兵器	かくへいき	Armes nucléaires				
結核	けっかく	Tuberculose				
当該官庁	とうがいかんちょう	Autorités compétentes				
当該人物	とうがいじんぶつ	Ladite personne				
該当	がいとう	Correspondant, convenant				
該博な知識	がいはくなちしき	Connaissances étendues, érudition				
診る	みる	Examiner, diagnostiquer				
診察	しんさつ	Consultation, examen médical				
検診	けんしん	Examen médical				
診断	しんだん	Diagnostic				
打診	だしん	Percussion, auscultation; sondage				
往診	おうしん	Consultation à domicile				
珍しい	めずらしい	Rare, inhabituel, précieux				
珍品	ちんぴん	Rarité, curiosité				
珍談	ちんだん	Anecdote, histoire drôle / comique				
珍味	ちんみ	Une délicatesse				
珍重	ちんちょう	Estimer, apprécier, tenir en haute estime				
珍客	ちんきゃく	Visiteur de marque / rare / bienvenu				
旧式	きゅうしき	Vieux jeu, désuet, démodé, ancien				
復旧	ふっきゅう	Rétablissement, restauration, reconstruction				
新旧	しんきゅう	Ancien et nouveau				
旧悪	きゅうあく	Ancien méfait, crime passé				
旧約(聖書)	きゅうやく(せいしょ)	Ancien Testament				
児童	じどう	Enfant				
育児園	いくじえん	Nurserie, crèche				
産児制限	さんじせいげん	Contrôle des naissances				
乳児	にゅうじ	Nourrisson, bébé				
小児科医	しょうにかい	Pédiatre				
陥る	おちいる	Tomber dans; s'enfoncer, capituler				
陥れる	おとしいれる	Faire tomber, prendre au piège				
欠陥	けっかん	Défaut, déficience				
陥落	かんらく	Chute, capitulation				
陥没	かんぼつ	Affaissement, effondrement				
陥穽	かんせい	Piège, trappe				
恵む	めぐむ	Bénir, faire une faveur, faire la charité / l'aumone				
天恵	てんけい	Don du Ciel / de la nature				
恩恵	おんけい	Faveur, grâce, bienfait				
互恵	ごけい	Bénéfice mutuel, réciprocité				
知恵	ちえ	Intelligence, sagesse, raison				
知恵者	ちえしゃ	Personne avisée / sage				
稲	いね	Plant de riz				
水稲	すいとう	Rizière				
稲作	いなさく	Culture de riz, riziculture, récolte de riz				
稲荷	いなり	Dieu des récoltes, Dieu-Renard				
早稲	わせ	Riz précoce				
早稲田	わせだ	Waseda (quartier de Tôkyô)				
穂	ほ	Épi, pointe				
稲穂	いなほ	Épi de riz				
穂先	ほさき	Épi; pointe (pinceau / couteau / épée)				
穂波	ほなみ	Ondulations des épis				
細菌	さいきん	Microbe, bactérie				
保菌者	ほきんしゃ	Porteur (de germes)				
殺菌	さっきん	Stérilisation				
無菌	むきん	Stérilisé, désinfecté				
抗菌性	こうきんせい	Antibactérien				
蓋	ふた	Couvercle				
蓋然性	がいぜんせい	Probabilité				
目蓋	まぶた	Paupière				
家畜	かちく	Animaux domestiques, bétail				
畜産	ちくさん	Élevage du bétail				
牧畜業	ぼくちくぎょう	Élevage du bétail				
畜舎	ちくしゃ	Étable				
畜生	ちくしょう	Animal, brute; Nom d'un chien ! Zut !				
蓄える	たくわえる	Garder en réserve, amasser, épargner				
貯蓄	ちょちく	Épargne, économies				
備蓄	びちく	Réserves (en cas d'urgence)				
蓄積	ちくせき	Accumulation				
蓄電池	ちくでんち	Accumulateur, batterie				
玄関	げんかん	Vestibule, entrée, hall d'entrée				
玄関番	げんかんばん	Portier, concierge				
玄米	げんまい	Riz cargo / brun / complet				
玄人	くろうと	Expert, spécialiste, professionnel				
弦	つる	Corde d'arc; corde				
弦	げん	Corde				
弦楽器	げんがっき	Instrument à cordes				
管弦楽(団)	かんげんがく(だん)	Orchestre				
正弦曲線	せいげんきょくせん	Sinusoïde				
上弦	じょうげん	Premier quartier (de lune)				
下弦	かげん	Dernier quartier (de lune)				
幻	まぼろし	Illusion, vision; apparition, fantôme, fantasme				
幻覚	げんかく	Hallucination, fantasme				
幻影	げんえい	Illusion, vision, fantôme, fantasme				
幻想	げんそう	Illusion, vision, songe, fantasme				
夢幻	むげん	Rêve, vision, féerie				
幽玄	ゆうげん	Profondeur insondable, mystérieux				
幽霊	ゆうれい	Fantôme, spectre				
幽閉	ゆうへい	Séquestration, incarcération, détention				
幽谷	ゆうこく	Vallée / gorge profonde				
幽門	ゆうもん	Pylore				
幼い	おさない	Tout jeune; enfantin, puérie				
幼児	ようじ	Bébé, petit enfant				
幼少	ようしょう	Enfance				
幼虫	ようちゅう	Larve				
幼子	おさなご	Bébé, petit enfant				
幼心	おさなごころ	Coeur enfantin, âme d'enfant				
幼稚園	ようちえん	École maternelle, jardin d'enfants				
稚気	ちき	Naïveté, puérilité				
稚児	ちご	Enfant; page; enfants dans une procession				
維持	いじ	Entretien, support, conservation				
維持費	いじひ	Frais d'entretien				
明治維新	めいじいしん	Restauration de Meiji				
批准	ひじゅん	Ratifier				
批准書	ひじゅんしょ	Instrument de ratification				
准教授	じゅんきょうじゅ	Professeur associé				
准将	じゅんしょう	Général de brigade; amiral				
推す	おす	Recommander, proposer; déduire, conclure				
推定	すいてい	Supposition, conjecture, présomption				
推論	すいろん	Conclusion, déduction				
推理	すいり	Raisonnement, déduction, conclusion				
類推	るいすい	(Raisonnement) par analogie				
推進	すいしん	Pousée, propulsion				
唯物論	ゆいぶつろん	Matérialisme				
唯心論	ゆいしんろん	Spiritualisme, idéalisme				
唯理論	ゆいりろん	Rationalisme				
唯美主義	ゆいびしゅぎ	Esthéticisme				
唯一	ゆいいつ	Unique, seul				
笑う	わらう	Rire				
笑む	えむ	Sourire				
苦笑	くしょう	Sourire amer, rire forcé				
冷笑	れいしょう	Rire moqueur, dérision				
談笑	だんしょう	Bavardage amical				
大笑い	おおわらい	Éclats de rire				
笑顔	えがお	Visage souriant				
泣く	なく	Pleurer				
感泣	かんきゅう	Être ému aux larmes				
号泣	ごうきゅう	Cri, lamentation, gémissement				
泣き声	なきごえ	Voix larmoyante, sanglot				
泣き虫	なきむし	Pleurnicheur				
泣き落とす	なきおとす	Faire fléchir à force de larmes				
拉致	らち	Enlever, emmener de force				
拉致被害者	らちひがいしゃ	Victime d'enlèvement				
麺	めん	Nouilles				
拉麺	ラーメン	Ramen, soupe de nouilles chinoise				
素麺	そうめん	Fines nouilles japonaises				
房	ふさ	Gland, frange, touffe, pompon				
暖房	だんぼう	Chauffage				
独房	どくぼう	Cellule, cachot				
官房長(官)	かんぼうちょう(かん)	Secrétaire général du cabinet				
文房具	ぶんぼうぐ	Fournitures de bureau				
女房	にょうぼう	(Ma) femme, (mon) épouse				
戻る	もどる	Revenir, retourner, rentrer				
戻す	もどす	Restituer, restaurer, replacer, retourner; vomir				
取り戻す	とりもどす	Reprendre, récupérer				
払い戻す	はらいもどす	Rembourser				
逆戻り	ぎゃくもどり	Revenir en arrière, régresser, s'aggraver				
涙	なみだ	Larme				
感涙	かんるい	Larmes d'émotion				
血涙	けつるい	Larmes de sang / amères				
空涙	そらなみだ	Larmes feintes / de crocodile				
涙声	なみだごえ	Voix larmoyante / éplorée				
涙ぐましい	なみだぐましい	Touchant, pathétique				
喫茶店	きっさてん	Salon de thé, café				
喫煙	きつえん	Fumer				
満喫	まんきつ	Savourer, jouir pleinement				
喫する	きっする	Boire, manger, fumer				
潔い	いさぎよい	Brave, courageux, viril; pur				
清潔	せいけつ	Propre, net				
純潔	じゅんけつ	Pureté, chasteté				
潔白	けっぱく	Innocent, pur, intègre				
高潔	こうけつ	Caractère noble / distingué				
不潔	ふけつ	Impur, malpropre, sale				
息	いき	Respiration, souffle				
休息	きゅうそく	Repos, pause, relâche				
消息	しょうそく	Nouvelles, information				
利息	りそく	Intérêt (sur un prêt)				
息切れ	いきぎれ	Essouflement, souflle court				
息子	むすこ	Fils				
憩い	いこい	Repos				
憩う	いこう	Se reposer				
休憩	きゅうけい	Repos, récréation, entracte				
休憩所	きゅうけいじょ	Lieu / aire de repos				
休憩時間	きゅうけいじかん	Heure de la pause				
小憩	しょうけい	Petite pause				
臭い	くさい	Puant, odeur désagréable / mauvaise				
臭気	しゅうき	Puanteur, odeur fétide				
悪臭	あくしゅう	Mauvaise odeur, puanteur				
俗臭	ぞくしゅう	Mauvais goût, vulgarité, grossièreté				
古臭い	ふるくさい	Vieux, vieilli, démodé, vieillot				
カビ臭い	かびくさい	Sentir le moisi				
嗅ぐ	かぐ	Sentir, flairer				
嗅覚	きゅうかく	Odorat, sens olfactif				
嗅神経	きゅうしんけい	Nerf olfactif				
嗅ぎ回る	かぎまわる	Fouiner / farfouiller partout				
嗅ぎ付ける	かぎつける	Flairer, renifler, dépister, avoir vent (de qqch.)				
腐る	くさる	Pourrir, se gâter, se putréfier, se décomposer, rouiller				
腐れる	くされる	Pourrir, se gâter, se putréfier, se décomposer, rouiller				
腐らす	くさらす	Corrompre, pourrir, gâter; décourager				
豆腐	っとうふ	Tofu				
腐食	ふしょく	Décomposition, corrosion				
腐敗	ふはい	Décomposition, pourriture; corrosion				
腐心	ふしん	Se donner de la peine, se creuser la tête				
嘆く	なげく	Soupirer, gémir, se plaindre; déplorer, regretter				
嘆かわしい	なげかわしい	Déplorable, lamentable				
感嘆	かんたん	Admiration, émerveillement				
嘆願	たんがん	Supplication, sollicitation, pétition				
嘆息	たんそく	Soupir; lamentation				
悲嘆	ひたん	Affliction, chagrin, désolation				
謹む	つつしむ	Être respectueux				
謹聴	きんちょう	Écoute attentive				
謹賀新年	きんがしんねん	Bonne et heureuse année !				
謹言	きんげん	Bien respectueusement vôtre				
謹んで	つつしんで	Respectueusement, humblement				
僅か	わずか	Peu (de), guère; juste, à peine; seulement				
僅差	きんさ	Petite / faible différence				
僅少	きんしょう	Un peu, seulement un peu				
否	いな	Non, négatif				
否定	ひてい	Négation, dénégation, démenti				
否認	ひにん	Négation, démenti; veto, non				
否決	ひけつ	Rejet, refus, vote défavorable				
賛否	さんぴ	Le pour et le contre, oui et non				
安否	あんぴ	Bien-être, état de santé, sécurité				
含む	ふくむ	Avoir dans la bouche; contenir, inclure; retenir				
含める	ふくめる	Inclure, y compris; donner des instructions				
含蓄	がんちく	Contenu, signification, sens				
包含	ほうがん	Contenir, inclure, comprendre				
含有	がんゆう	Contenir				
独吟	どくぎん	Solo (vocal)				
詩吟	しぎん	Déclamation de poèmes chinois				
吟詠	ぎんえい	Déclamer, réciter; écrire un poème				
吟味	ぎんみ	Examen minutieux, sélection; interrogatoire				
琴	こと	Koto, cithare sur table à 13 cordes				
心の琴線	こころのきんせん	Corde sensible de qqn				
木琴	もっきん	Xylophone				
風琴	ふうきん	Orgue, harmonium				
手風琴	てふうきん	Accordéon				
竪琴	たてごと	Harpe, lyre				
爪	つめ	Ongle; sabot, griffe, serre; plectre				
爪切り	つめきり	Coupe-ongle				
爪先	つまさき	Pointe des pieds				
爪弾く	つまびく	Pincer / jouer (instrument à cordes)				
爪弾き	つまはじき	Claquer des doigts (index et majeur contre le pouce, en signe de réprobation); exclure (qqn)				
叫ぶ	さけぶ	Crier, clamer				
絶叫	ぜっきょう	Exclamations, cris				
叫び声	さけびごえ	Cri, clameur, hurlement				
吐く	はく	Cracher, vomir; avouer, dire, exprimer; exhaler				
吐血	とけつ	Vomissement de sang				
吐息	といき	Soupir				
吐露	とろ	S'exprimer, parler à coeur ouvert				
吐き気	はきけ	Nausée, haut-le-coeur				
吐き出す	はきだす	Vomir; cracher, dévider				
叱る	しかる	Gronder, réprimander				
叱責	しっせき	Réprimande, semonce				
叱咤	しった	Gronder, réprimander				
叱り付ける	しかりつける	Réprimander vertement, passer un savon				
叱り飛ばす	しかりとばす	Réprimander vertement, passer un savon				
呪う	のろう	Maudire				
呪文	じゅもん	Incantation, formule magique				
呪術	じゅじゅつ	Magie, sorcellerie				
呪物	じゅぶつ	Fétiche				
呼ぶ	よぶ	Appeler, convoquer, inviter, nommer				
